date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2024-12-15,high,2024-12-08,108.22995060807001,108.22995060807001,0.012243653127819122,0.012243653127819122,0.012243653127819122,394,393,1,394,393,1,1,7.0,False,True,True
2024-12-22,high,2024-12-15,108.81018125829051,108.81018125829051,0.005346771839213856,0.005346771839213856,0.005346771839213856,389,389,0,389,389,0,1,7.0,False,True,True
2024-12-29,high,2024-12-22,109.24073107406412,109.24073107406412,0.003949081163772029,0.003949081163772029,0.003949081163772029,378,378,0,378,378,0,1,7.0,False,True,True
2025-01-05,high,2024-12-29,110.44360089054119,110.44360089054119,0.010951002530053693,0.010951002530053693,0.010951002530053693,366,366,0,366,366,0,1,7.0,False,True,True
2025-01-12,high,2025-01-05,113.55822643581014,113.55822643581014,0.027810722143552673,0.027810722143552673,0.027810722143552673,341,340,1,341,340,1,1,7.0,False,True,True
2025-01-19,high,2025-01-12,114.1524682929347,114.1524682929347,0.005219282360064947,0.005219282360064947,0.005219282360064947,333,333,0,333,333,0,1,7.0,False,True,True
2025-01-26,high,2025-01-19,114.96822221216115,114.96822221216115,0.007120765604764852,0.007120765604764852,0.007120765604764852,328,328,0,328,328,0,1,7.0,False,True,True
2025-02-02,high,2025-01-26,114.68423939546598,114.68423939546598,-0.0024731540820890894,-0.0024731540820890894,-0.0024731540820890894,329,328,1,329,328,1,1,7.0,False,True,True
2025-02-09,high,2025-02-02,116.84437245321172,116.84437245321172,0.018660291884992537,0.018660291884992537,0.018660291884992537,307,307,0,307,307,0,1,7.0,False,True,True
2025-02-16,high,2025-02-09,121.21138223483304,121.21138223483304,0.036693082663865104,0.036693082663865104,0.036693082663865104,290,287,3,290,287,3,1,7.0,False,True,True
2025-02-23,high,2025-02-16,124.29465766258964,124.29465766258964,0.0251190361548571,0.0251190361548571,0.0251190361548571,245,244,1,245,244,1,1,7.0,False,True,True
2025-03-02,high,2025-02-23,126.35470527658242,126.35470527658242,0.016438054952056608,0.016438054952056608,0.016438054952056608,214,213,1,214,213,1,1,7.0,False,True,True
2025-03-09,high,2025-03-02,126.879300560539,126.879300560539,0.004143172104001496,0.004143172104001496,0.004143172104001496,174,173,1,174,173,1,1,7.0,False,True,True
2025-03-16,high,2025-03-09,123.63687038727927,123.63687038727927,-0.025887440621282343,-0.025887440621282343,-0.025887440621282343,176,176,0,176,176,0,1,7.0,False,True,True
2025-03-23,high,2025-03-16,121.10685602211838,121.10685602211838,-0.020675541136528922,-0.020675541136528922,-0.020675541136528922,257,255,2,257,255,2,1,7.0,False,True,True
2025-03-30,high,2025-03-23,119.28725297340249,119.28725297340249,-0.015138788616866638,-0.015138788616866638,-0.015138788616866638,273,272,1,273,272,1,1,7.0,False,True,True
2025-04-06,high,2025-03-30,117.84325272667449,117.84325272667449,-0.01217910020918722,-0.01217910020918722,-0.01217910020918722,309,309,0,309,309,0,1,7.0,False,True,True
2025-04-13,high,2025-04-06,116.90220491961918,116.90220491961918,-0.008017644793394604,-0.008017644793394604,-0.008017644793394604,334,334,0,334,334,0,1,7.0,False,True,True
2025-04-20,high,2025-04-13,115.53727201358988,115.53727201358988,-0.011744550566683366,-0.011744550566683366,-0.011744550566683366,343,343,0,343,343,0,1,7.0,False,True,True
