row_id,date,gpu_log_return,Id,Name,vram_gb,gpu_chip_clean,chip_perf_group,h2_perf_group
127,2026-03-15,-0.0009132587531315295,13169082,FORSA 지포스 GTX 1660 SUPER X D6 6GB,6.0,GTX 1660 SUPER,mid,low
127,2026-03-22,-0.00237838345525887,13169082,FORSA 지포스 GTX 1660 SUPER X D6 6GB,6.0,GTX 1660 SUPER,mid,low
127,2026-03-29,0.038202895621262556,13169082,FORSA 지포스 GTX 1660 SUPER X D6 6GB,6.0,GTX 1660 SUPER,mid,low
128,2024-04-28,-0.20430457320270357,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-05-05,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-05-12,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-05-19,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-05-26,-0.011047075516792404,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-06-02,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-06-09,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-06-16,-0.011170477898687636,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-06-23,0.02221755341548004,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-06-30,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-07-07,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-07-14,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-07-21,0.021745213704603472,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-07-28,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-08-04,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-08-11,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-08-18,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-08-25,0.010692590321827566,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-09-01,-0.03243780402643104,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-09-08,-0.011047075516792404,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-09-15,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-09-22,0.06453305980516966,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-09-29,-0.03174077058377378,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-10-06,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-10-13,-0.021745213704603472,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-10-20,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-10-27,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-11-03,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-11-10,0.05348598428837725,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-11-17,-0.03174077058377378,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-11-24,0.03174077058377378,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-12-01,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-12-08,-0.03174077058377378,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-12-15,0.021272057667124145,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-12-22,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2024-12-29,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-01-05,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-01-12,-0.010579467345296578,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-01-19,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-01-26,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-02-02,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-02-09,-0.010692590321827566,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-02-16,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-02-23,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-03-02,-0.010818843835021852,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-03-09,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-03-16,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-03-23,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-03-30,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-04-06,0.02151143415684942,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-04-13,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-04-20,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-04-27,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-05-04,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-05-11,0.061870174782201914,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-05-18,-0.07256276510402948,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-05-25,0.03174077058377378,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-06-01,-0.04255961441879563,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-06-08,0.010818843835021852,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-06-15,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2025-06-22,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2026-02-15,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2026-02-22,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2026-03-01,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2026-03-08,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2026-03-15,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2026-03-22,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
128,2026-03-29,0.0,13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,16.0,RX 6800 XT,high,high
129,2024-04-14,0.0,13173570,PNY 지포스 RTX 3060 Ti VERTO D6 8GB Dual LHR 제이씨현,8.0,RTX 3060 TI,mid,mid
130,2024-05-05,0.0,13183187,GIGABYTE 지포스 RTX 3060 Ti GAMING OC PRO V2 D6 8GB 제이씨현,8.0,RTX 3060 TI,mid,mid
131,2024-03-10,0.0,13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,16.0,RX 6900 XT,high,high
131,2024-03-17,0.0,13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,16.0,RX 6900 XT,high,high
132,2024-04-21,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-04-28,-0.020199286578606035,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-05-05,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-05-12,0.020182524788781464,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-05-19,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-05-26,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-06-02,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-06-09,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-06-16,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-06-23,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-06-30,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-07-07,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-07-14,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-07-21,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-07-28,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-08-04,0.03847323858598095,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-08-11,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-08-18,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-08-25,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-09-01,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-09-08,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-09-15,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-09-22,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-09-29,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-10-06,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-10-13,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-10-20,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-10-27,-0.009708420729662492,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-11-03,-0.016420730212326262,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-11-10,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-11-17,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-11-24,0.008244069775081186,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-12-01,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-12-08,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-12-15,0.03390155167568132,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-12-22,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2024-12-29,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-01-05,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-01-12,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-01-19,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-01-26,0.10534622984149955,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-02-02,-0.028973251056925164,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-02-09,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-02-16,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-02-23,-0.014815085785141235,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-03-02,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-03-09,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-03-16,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-03-23,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-03-30,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-04-06,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-04-13,0.014815085785141235,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-04-20,0.028973251056925164,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-04-27,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-05-04,-0.0437883368420664,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-05-11,0.0437883368420664,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-05-18,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-05-25,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-06-01,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-06-08,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-06-15,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-06-22,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-07-20,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-07-27,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-08-03,-0.005828547231145009,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-08-10,-0.014669974317195411,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-08-17,0.010301783527825847,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-08-24,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-08-31,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-09-07,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-09-14,0.004368190789369564,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-09-21,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-09-28,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-10-05,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-10-12,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-10-19,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-10-26,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-11-02,-0.07255611546911034,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-11-09,0.05236798551731603,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-11-16,-0.03109058707003065,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-11-23,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-11-30,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-12-07,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-12-14,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-12-21,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2025-12-28,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2026-01-04,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2026-01-11,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2026-01-18,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2026-01-25,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2026-02-01,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
132,2026-02-08,0.0,13279097,갤럭시 GALAX 지포스 RTX 3070 EX BLACK OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-07-21,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-07-28,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-08-04,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-08-11,-0.0655373103597956,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-08-18,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-08-25,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-09-01,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-09-08,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-09-15,0.0655373103597956,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-09-22,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-09-29,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-10-06,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-10-13,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
133,2024-10-20,0.0,13279112,갤럭시 GALAX 지포스 RTX 3070 EX WHITE OC V3 D6 8GB,8.0,RTX 3070,mid,mid
134,2024-03-31,0.0,13379024,PNY XLR8 지포스 RTX 3090 REVEL EPIC-X RGB D6X 24GB Triple,24.0,RTX 3090,high,high
134,2024-04-07,0.0,13379024,PNY XLR8 지포스 RTX 3090 REVEL EPIC-X RGB D6X 24GB Triple,24.0,RTX 3090,high,high
134,2024-06-09,-2.238274895738357e-05,13379024,PNY XLR8 지포스 RTX 3090 REVEL EPIC-X RGB D6X 24GB Triple,24.0,RTX 3090,high,high
134,2024-06-16,-6.71512529564211e-05,13379024,PNY XLR8 지포스 RTX 3090 REVEL EPIC-X RGB D6X 24GB Triple,24.0,RTX 3090,high,high
134,2024-06-23,-4.2136421939176216e-05,13379024,PNY XLR8 지포스 RTX 3090 REVEL EPIC-X RGB D6X 24GB Triple,24.0,RTX 3090,high,high
134,2024-06-30,-8.427817068756838e-05,13379024,PNY XLR8 지포스 RTX 3090 REVEL EPIC-X RGB D6X 24GB Triple,24.0,RTX 3090,high,high
