date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2025-01-26,low,2025-01-19,106.68650101039715,106.68650101039715,0.008865699625217542,0.008865699625217542,0.008865699625217542,39,34,5,39,34,5,1,7.0,False,True,True
2025-02-02,low,2025-01-26,106.04978617342938,106.04978617342938,-0.005985972084204102,-0.005985972084204102,-0.005985972084204102,39,37,2,39,37,2,1,7.0,False,True,True
2025-02-09,low,2025-02-02,106.0121436214798,106.0121436214798,-0.0003550147108569275,-0.0003550147108569275,-0.0003550147108569275,38,33,5,38,33,5,1,7.0,False,True,True
2025-02-16,low,2025-02-09,106.1467576649411,106.1467576649411,0.0012689928229232786,0.0012689928229232786,0.0012689928229232786,40,36,4,40,36,4,1,7.0,False,True,True
2025-02-23,low,2025-02-16,107.65016420208514,107.65016420208514,0.014064106302091657,0.014064106302091657,0.014064106302091657,37,33,4,37,33,4,1,7.0,False,True,True
2025-03-02,low,2025-02-23,107.88319936270517,107.88319936270517,0.0021624053703031146,0.0021624053703031146,0.0021624053703031146,34,30,4,34,30,4,1,7.0,False,True,True
2025-03-09,low,2025-03-02,107.65374477274005,107.65374477274005,-0.0021291447511876307,-0.0021291447511876307,-0.0021291447511876307,30,26,4,30,26,4,1,7.0,False,True,True
2025-03-16,low,2025-03-09,107.83679030580777,107.83679030580777,0.0016988734751254657,0.0016988734751254657,0.0016988734751254657,28,24,4,28,24,4,1,7.0,False,True,True
2025-03-23,low,2025-03-16,108.12388774281693,108.12388774281693,0.0026587951911636928,0.0026587951911636928,0.0026587951911636928,25,22,3,25,22,3,1,7.0,False,True,True
2025-03-30,low,2025-03-23,109.04782775496166,109.04782775496166,0.008508894305660555,0.008508894305660555,0.008508894305660555,25,21,4,25,21,4,1,7.0,False,True,True
2025-04-06,low,2025-03-30,109.16514566675126,109.16514566675126,0.0010752607533219933,0.0010752607533219933,0.0010752607533219933,25,21,4,25,21,4,1,7.0,False,True,True
2025-04-13,low,2025-04-06,108.42563963928974,108.42563963928974,-0.006797244411553753,-0.006797244411553753,-0.006797244411553753,27,24,3,27,24,3,1,7.0,False,True,True
2025-04-20,low,2025-04-13,109.60116158648829,109.60116158648829,0.010783383799688462,0.010783383799688462,0.010783383799688462,28,24,4,28,24,4,1,7.0,False,True,True
2025-04-27,low,2025-04-20,109.67870595130559,109.67870595130559,0.0007072639081779167,0.0007072639081779167,0.0007072639081779167,26,24,2,26,24,2,1,7.0,False,True,True
2025-05-04,low,2025-04-27,108.86941243753688,108.86941243753688,-0.0074061238222730644,-0.0074061238222730644,-0.0074061238222730644,24,22,2,24,22,2,1,7.0,False,True,True
2025-05-11,low,2025-05-04,109.47381840067463,109.47381840067463,0.005536306343044069,0.005536306343044069,0.005536306343044069,26,22,4,26,22,4,1,7.0,False,True,True
